promoted,review,projects,salary,tenure,satisfaction,bonus,department_admin,department_engineering,department_finance,department_logistics,department_marketing,department_operations,department_retail,department_sales,department_support
0,-0.7663506132321246,1.2583545276981924,0,1.0181537974282584,-0.370339317569338,0,False,False,False,False,True,False,False,False,False
0,-0.2995525032845003,1.2583545276981924,1,-1.1116271607635833,0.4752896607950504,0,False,False,False,False,False,True,False,False,False
0,0.2544920993658707,1.2583545276981924,1,1.0181537974282584,0.6496349329733364,0,False,False,False,False,True,False,False,False,False
1,-1.4440390744451799,-0.47678410023296697,2,-1.1116271607635833,1.5212285856787564,0,False,False,False,False,True,False,False,False,False
0,-1.0811534000140808,-0.47678410023296697,1,-0.40170017469963604,-1.3897303199008266,0,False,False,False,False,False,False,False,True,False
1,0.005805987428382234,-0.47678410023296697,0,0.3082268113643111,-0.31867851097996513,0,False,False,False,False,False,True,False,False,False
0,-0.49720499907778704,-0.47678410023296697,0,1.0181537974282584,-1.4566905639401821,0,False,False,False,False,True,False,False,False,False
0,0.5931384845218232,-0.47678410023296697,2,0.3082268113643111,-1.1765019471664904,0,False,False,False,False,False,False,False,False,True
0,0.7749214529097831,1.2583545276981924,1,1.7280807834922054,0.11013496904507146,1,False,True,False,False,False,False,False,False,False
0,-0.18797883143371805,-0.47678410023296697,1,0.3082268113643111,-0.22341435547695432,0,False,False,False,False,False,False,False,True,False
0,0.1535692716541266,-0.47678410023296697,1,-1.1116271607635833,0.10885277570079091,0,False,False,False,False,False,False,False,True,False
0,-0.19193538410972566,1.2583545276981924,1,1.7280807834922054,0.2071333682449821,0,False,False,False,False,False,False,False,True,False
0,-1.3494835929187472,1.2583545276981924,1,0.3082268113643111,1.4887522556941004,1,False,True,False,False,False,False,False,False,False
0,1.3363104291364094,-2.2119227281641263,1,-1.1116271607635833,-0.2161265956530402,0,False,False,False,False,False,False,False,True,False
0,-1.9150643764461295,1.2583545276981924,1,-1.1116271607635833,-1.8589855967768045,0,False,True,False,False,False,False,False,False,False
0,-0.6516020934437288,-0.47678410023296697,1,-1.1116271607635833,1.2267665055612835,1,False,False,True,False,False,False,False,False,False
0,-0.9108639076807393,-2.2119227281641263,1,0.3082268113643111,1.7670546518101389,0,False,True,False,False,False,False,False,False,False
0,0.18392045887095657,-0.47678410023296697,1,-0.40170017469963604,0.5697819642688912,0,False,False,False,False,False,True,False,False,False
0,-0.20020780039416292,-0.47678410023296697,1,1.0181537974282584,0.16024899034450973,0,False,False,False,False,False,True,False,False,False
0,0.409392496516254,1.2583545276981924,2,-1.1116271607635833,0.3098738126053388,0,False,False,False,False,False,False,False,False,True
0,0.7922053119355454,-0.47678410023296697,1,-0.40170017469963604,-1.3510724031101955,0,False,False,False,False,False,False,False,False,False
0,-1.0800378205126224,1.2583545276981924,1,1.7280807834922054,0.5329226750225369,0,False,True,False,False,False,False,False,False,False
0,0.24230442602873384,-0.47678410023296697,1,0.3082268113643111,1.2324466234478495,0,False,False,False,False,False,False,False,True,False
0,0.7177009131295466,-0.47678410023296697,0,-0.40170017469963604,-0.04378545461772676,0,False,False,False,False,False,False,True,False,False
0,0.020721200780956597,1.2583545276981924,1,-0.40170017469963604,-1.550552952561649,0,False,False,False,False,False,False,False,False,True
1,0.6159826928426884,1.2583545276981924,0,-0.40170017469963604,-0.3707448264479904,0,False,False,False,False,False,False,True,False,False
0,0.6082000932011902,-0.47678410023296697,1,-0.40170017469963604,-0.06098723427998193,0,False,False,False,False,False,False,False,True,False
0,-1.677329051917886,-2.2119227281641263,1,-0.40170017469963604,1.1599042095666279,0,False,False,False,True,False,False,False,False,False
0,0.9401456259065276,-0.47678410023296697,1,-1.1116271607635833,0.08444702894358139,1,False,False,False,False,False,True,False,False,False
0,-0.23926974640803875,1.2583545276981924,1,1.0181537974282584,0.7333562241650345,0,False,False,False,False,False,False,False,False,True
0,2.057222913520326,-0.47678410023296697,1,1.0181537974282584,-0.05263937327809013,0,False,False,False,False,False,False,True,False,False
0,0.46525665436863256,1.2583545276981924,1,0.3082268113643111,1.1621266442136124,0,False,False,False,False,False,True,False,False,False
0,0.7311281166125685,1.2583545276981924,0,-1.1116271607635833,0.43899367416218205,0,False,False,False,False,False,False,False,False,True
0,1.0797815878174155,-0.47678410023296697,2,-0.40170017469963604,-1.4121557016579473,0,False,False,False,False,False,False,False,True,False
0,-0.04760807461690461,1.2583545276981924,1,1.0181537974282584,-1.193139495244645,0,False,True,False,False,False,False,False,False,False
0,-0.6314612763288975,-0.47678410023296697,1,1.0181537974282584,0.0723660691337983,0,False,False,False,False,False,False,False,True,False
0,1.1611212516499858,-0.47678410023296697,2,1.0181537974282584,0.9684180208078292,0,False,False,False,False,False,False,True,False,False
0,-0.7515287292300229,-0.47678410023296697,1,-1.1116271607635833,-1.4272036536190171,1,False,False,False,False,False,False,False,True,False
0,0.22066123864439896,-0.47678410023296697,1,1.0181537974282584,0.24761611101424547,0,False,False,False,False,False,False,False,True,False
0,-0.22759197662991837,-0.47678410023296697,1,-0.40170017469963604,-0.16730245974818303,0,False,False,False,False,False,False,True,False,False
0,-0.3217003446845941,-0.47678410023296697,1,1.0181537974282584,-0.7631358665123255,0,False,False,False,False,False,False,True,False,False
1,-1.322718537051666,-0.47678410023296697,1,0.3082268113643111,0.9533380227445785,0,False,False,False,False,False,False,True,False,False
0,-0.9905770372062603,1.2583545276981924,1,1.0181537974282584,-0.6590284828128002,0,False,True,False,False,False,False,False,False,False
0,-0.8613466333927855,-0.47678410023296697,2,-1.1116271607635833,0.9901110104975397,0,False,True,False,False,False,False,False,False,False
0,2.0137361043187325,1.2583545276981924,1,-0.40170017469963604,-0.9917990420593851,0,False,False,False,True,False,False,False,False,False
0,-0.0036216124719958,-0.47678410023296697,1,-1.8215541468275305,1.8246796669559566,0,False,False,False,False,False,False,False,True,False
0,-0.29559269530754706,-0.47678410023296697,1,-1.8215541468275305,1.5381399644458282,0,False,False,True,False,False,False,False,False,False
0,1.3817739223972556,-0.47678410023296697,1,1.0181537974282584,0.4270601346162692,0,False,False,False,False,False,False,False,True,False
0,0.5477322550439749,-0.47678410023296697,1,-1.8215541468275305,-0.3294601156358099,0,False,False,False,False,False,True,False,False,False
0,-0.6789976711577789,-0.47678410023296697,1,-0.40170017469963604,0.47113204450483614,1,False,False,False,False,True,False,False,False,False
0,0.13492500485541684,1.2583545276981924,1,1.0181537974282584,-0.1894821166870941,0,True,False,False,False,False,False,False,False,False
0,-0.5839205689752258,1.2583545276981924,1,0.3082268113643111,-1.5025271196375747,0,False,False,False,False,False,False,True,False,False
0,-1.2917295889077258,1.2583545276981924,1,1.0181537974282584,-0.36946871031292194,0,False,False,False,False,False,True,False,False,False
0,1.3419849554079113,-0.47678410023296697,1,1.0181537974282584,0.16691884902486792,1,False,False,False,False,False,False,True,False,False
0,-0.514686097243994,1.2583545276981924,1,-1.8215541468275305,1.6273943245057636,0,False,True,False,False,False,False,False,False,False
1,0.17653519598389944,1.2583545276981924,1,-0.40170017469963604,0.5671691348233734,0,False,False,False,False,False,False,True,False,False
0,1.7553902604250868,-0.47678410023296697,1,1.0181537974282584,-0.28721846823444824,0,False,False,False,False,False,False,False,False,True
0,0.6796649520717762,-0.47678410023296697,0,1.0181537974282584,-0.5008742759741673,0,False,False,False,False,False,True,False,False,False
0,0.16142400492047243,-0.47678410023296697,1,-0.40170017469963604,0.7078328571260765,0,False,False,False,False,False,True,False,False,False
0,0.63359709695599,-2.2119227281641263,1,0.3082268113643111,-0.4937600290639261,0,False,False,False,False,False,False,False,True,False
0,-0.6342472815428444,-0.47678410023296697,1,0.3082268113643111,-0.7923270483947323,0,False,False,False,False,False,False,False,False,True
0,-0.8538360442882748,-0.47678410023296697,1,-0.40170017469963604,1.62879297953562,1,False,False,False,False,False,False,False,False,True
0,1.4617896607680274,-2.2119227281641263,1,-1.1116271607635833,-0.08423522396929678,0,False,False,False,False,False,False,False,True,False
0,0.6628372436270717,-0.47678410023296697,1,1.0181537974282584,-0.22405207984520145,0,False,True,False,False,False,False,False,False,False
0,-0.3225098400475979,-0.47678410023296697,1,0.3082268113643111,-0.028986638377251572,1,False,True,False,False,False,False,False,False,False
0,0.6241107146656364,-0.47678410023296697,1,-0.40170017469963604,-1.0230065242523463,0,False,False,False,False,False,False,True,False,False
0,-0.8349947018820842,-0.47678410023296697,1,0.3082268113643111,-1.5120429761479237,1,False,False,False,False,False,False,False,True,False
0,-1.7463967124709536,2.993493155629352,1,1.0181537974282584,-0.07253488555254713,0,False,False,False,False,False,False,False,True,False
0,-1.0031668258106285,-2.2119227281641263,1,-1.1116271607635833,1.3026261375063943,0,False,False,False,False,False,False,False,False,False
0,-1.1379547120022373,-0.47678410023296697,1,0.3082268113643111,1.0869263190181009,1,False,False,False,False,False,False,True,False,False
0,-0.1858165718370017,1.2583545276981924,0,1.7280807834922054,0.17567226726287805,0,False,False,True,False,False,False,False,False,False
0,-0.9207339204229621,1.2583545276981924,1,0.3082268113643111,1.716385474452287,0,False,True,False,False,False,False,False,False,False
0,-2.0626982192604815,-0.47678410023296697,1,-0.40170017469963604,1.232915500609832,0,False,False,False,False,False,False,True,False,False
0,-1.1300569502208944,-0.47678410023296697,2,-1.1116271607635833,0.9243238874150437,0,False,False,False,False,False,False,False,True,False
0,-2.008229853862243,-0.47678410023296697,2,0.3082268113643111,1.564786417506875,1,False,False,True,False,False,False,False,False,False
0,0.9163949292168758,1.2583545276981924,1,1.0181537974282584,-1.8893517164854519,0,False,False,False,False,False,False,False,False,True
0,-0.6786889328433691,-0.47678410023296697,2,-1.1116271607635833,0.7156432777531097,0,False,False,False,False,False,False,False,True,False
0,0.36445060785453554,1.2583545276981924,2,1.0181537974282584,0.4889473208713218,0,False,False,True,False,False,False,False,False,False
0,0.08302724021935894,-0.47678410023296697,1,-1.1116271607635833,1.748286738359845,1,False,False,False,False,False,False,False,True,False
0,0.09926897818523847,-0.47678410023296697,1,0.3082268113643111,0.2713983579482309,1,False,False,False,False,False,False,False,False,True
0,1.0299123692018863,-0.47678410023296697,0,-0.40170017469963604,-0.8889548941025418,0,False,False,False,False,True,False,False,False,False
0,-1.6837964844718927,-0.47678410023296697,0,3.857861741684047,1.495528123023626,1,False,False,False,False,True,False,False,False,False
0,-0.8160259873454586,1.2583545276981924,1,-1.1116271607635833,-1.2521823953326807,0,False,False,False,False,False,False,True,False,False
0,0.390328963842102,-0.47678410023296697,1,0.3082268113643111,-0.1767701873992582,0,False,False,False,False,False,False,True,False,False
0,-0.14641629091786273,-0.47678410023296697,1,-1.8215541468275305,0.663611054913836,0,False,True,False,False,False,False,False,False,False
0,-0.2597126192802773,-0.47678410023296697,2,1.0181537974282584,0.8639079487420434,0,False,False,False,False,False,False,False,True,False
1,-1.5100959630780582,-0.47678410023296697,1,0.3082268113643111,0.8536000668171333,0,False,True,False,False,False,False,False,False,False
0,-1.3447852112696432,1.2583545276981924,1,-0.40170017469963604,1.1614429906495127,0,False,True,False,False,False,False,False,False,False
0,-0.731290850581303,-0.47678410023296697,0,0.3082268113643111,-1.445499243010281,0,False,False,False,False,False,False,True,False,False
0,-1.2434761643438774,-0.47678410023296697,1,-1.1116271607635833,1.7522949214176748,0,False,False,False,False,False,True,False,False,False
0,0.018625365576213603,-0.47678410023296697,2,0.3082268113643111,-1.4471024075662358,0,False,False,False,True,False,False,False,False,False
0,-0.5115992390868794,-0.47678410023296697,1,0.3082268113643111,-1.2549790884815926,1,False,False,False,False,False,False,False,True,False
0,-1.742745914931904,-0.47678410023296697,0,0.3082268113643111,0.8859160410915338,0,False,True,False,False,False,False,False,False,False
0,-1.717454923751243,-0.47678410023296697,1,1.0181537974282584,-0.5407828895420994,0,False,False,False,False,False,False,True,False,False
0,0.46007712007495055,-0.47678410023296697,2,0.3082268113643111,1.5641279121785778,0,False,False,False,False,False,False,True,False,False
0,-0.8164013586226774,-0.47678410023296697,1,-0.40170017469963604,1.7881472097316855,0,False,False,False,False,False,True,False,False,False
0,0.34265721576187635,-0.47678410023296697,0,0.3082268113643111,-1.5500708657173308,1,False,True,False,False,False,False,False,False,False
0,-0.6957588088069486,-0.47678410023296697,1,0.3082268113643111,-0.5078127758131445,1,False,True,False,False,False,False,False,False,False
0,0.45375308947145476,1.2583545276981924,1,-0.40170017469963604,0.2852681463070499,1,False,True,False,False,False,False,False,False,False
0,1.223622935549763,-0.47678410023296697,1,1.7280807834922054,0.3747715032656479,1,False,False,False,False,False,True,False,False,False
0,-0.12009781359996445,1.2583545276981924,1,0.3082268113643111,1.9265411269209374,1,False,False,False,False,False,False,False,True,False
